Region,Date,Month,Year,PesticideClass,TotalApplication
Sacramento River,2020-02-18,Feb,2020,Pyrethroid,1.3909931615507394
Sacramento River,2020-02-24,Feb,2020,Pyrethroid,0.4897439954370552
Sacramento River,2020-03-10,Mar,2020,Pyrethroid,23.430671430059988
Sacramento River,2020-03-14,Mar,2020,Pyrethroid,13.376143524123822
Sacramento River,2020-03-16,Mar,2020,Pyrethroid,1.7486972951516868
Sacramento River,2020-03-17,Mar,2020,Pyrethroid,3.87887833452573
Sacramento River,2020-03-19,Mar,2020,Pyrethroid,7.61437074998397
Sacramento River,2020-03-20,Mar,2020,Pyrethroid,9.319652075101892
Sacramento River,2020-03-25,Mar,2020,Pyrethroid,4.063461482791164
Sacramento River,2020-10-04,Oct,2020,Pyrethroid,0.4662227035055369
Sacramento River,2020-10-07,Oct,2020,Pyrethroid,0.9324454070110738
Sacramento River,2020-10-25,Oct,2020,Pyrethroid,0.29138918969096056
Sacramento River,2020-01-14,Jan,2020,Rice,0.5465208862802673
Sacramento River,2020-01-24,Jan,2020,Rice,2.612152934212238
Sacramento River,2020-02-10,Feb,2020,Rice,7.236849764004078
Sacramento River,2020-02-27,Feb,2020,Rice,1.1192587900370068
Sacramento River,2020-03-17,Mar,2020,Rice,5.399230309444108
Sacramento River,2020-08-16,Aug,2020,Rice,224.074183899817
Sacramento River,2020-08-23,Aug,2020,Rice,4.331809723816957
Sacramento River,2020-09-15,Sep,2020,Rice,132.69537117418884
Sacramento River,2020-09-16,Sep,2020,Rice,6.709510207144735
Sacramento River,2020-10-23,Oct,2020,Rice,2.861901904747396
Sacramento River,2020-11-14,Nov,2020,Rice,0.14384899762749845
Sacramento River,2020-11-21,Nov,2020,Rice,0.5560046241836729
Sacramento River,2020-12-15,Dec,2020,Rice,0.4857342348180002
Sacramento River,2020-10-04,Oct,2020,Other,32.80868672134167
Sacramento River,2020-01-02,Jan,2020,Rice,0.6347196307229295
Sacramento River,2020-01-03,Jan,2020,Rice,3.0293463562883183
Sacramento River,2020-01-04,Jan,2020,Rice,0.45089861721470825
Sacramento River,2020-01-06,Jan,2020,Rice,3.087768527259659
Sacramento River,2020-01-07,Jan,2020,Rice,7.518164216078941
Sacramento River,2020-01-08,Jan,2020,Rice,10.16376425844665
Sacramento River,2020-01-09,Jan,2020,Rice,0.27861723987226295
Sacramento River,2020-01-10,Jan,2020,Rice,2.6354394096277023
Sacramento River,2020-01-11,Jan,2020,Rice,0.24179864699637718
Sacramento River,2020-01-12,Jan,2020,Rice,0.5245621755024207
Sacramento River,2020-01-13,Jan,2020,Rice,1.829971752486539
Sacramento River,2020-01-16,Jan,2020,Rice,0.1545580457338887
Sacramento River,2020-01-17,Jan,2020,Rice,1.1589825988958191
Sacramento River,2020-01-18,Jan,2020,Rice,0.14654424771009952
Sacramento River,2020-01-19,Jan,2020,Rice,0.23805183469469435
Sacramento River,2020-01-20,Jan,2020,Rice,10.935319639235445
Sacramento River,2020-01-21,Jan,2020,Rice,1.031627117068513
Sacramento River,2020-01-22,Jan,2020,Rice,0.9941199976407986
Sacramento River,2020-01-23,Jan,2020,Rice,0.5607781481665419
Sacramento River,2020-01-25,Jan,2020,Rice,0.2060782409307023
Sacramento River,2020-01-27,Jan,2020,Rice,1.9713420420982408
Sacramento River,2020-01-29,Jan,2020,Rice,6.199087397402089
Sacramento River,2020-01-30,Jan,2020,Rice,3.997107920084323
Sacramento River,2020-02-02,Feb,2020,Rice,0.051931597370495367
Sacramento River,2020-02-03,Feb,2020,Rice,0.8445072407779015
Sacramento River,2020-02-04,Feb,2020,Rice,0.07171534835814877
Sacramento River,2020-02-05,Feb,2020,Rice,0.05151934806993059
Sacramento River,2020-02-06,Feb,2020,Rice,2.3311538428907634
Sacramento River,2020-02-07,Feb,2020,Rice,2.01666151707073
Sacramento River,2020-02-08,Feb,2020,Rice,0.44348069285479497
Sacramento River,2020-02-09,Feb,2020,Rice,0.01926888493158011
Sacramento River,2020-02-12,Feb,2020,Rice,1.037808343185611
Sacramento River,2020-02-13,Feb,2020,Rice,6.257944714626688
Sacramento River,2020-02-14,Feb,2020,Rice,6.051840070687808
Sacramento River,2020-02-15,Feb,2020,Rice,0.16486260262790983
Sacramento River,2020-02-18,Feb,2020,Rice,0.13271389438978531
Sacramento River,2020-02-20,Feb,2020,Rice,3.38554510362354
Sacramento River,2020-02-22,Feb,2020,Rice,2.0288067265786935
Sacramento River,2020-02-24,Feb,2020,Rice,9.802900836373663
Sacramento River,2020-02-26,Feb,2020,Rice,8.833547260375944
Sacramento River,2020-03-02,Mar,2020,Rice,3.385464950602733
Sacramento River,2020-09-18,Sep,2020,Rice,0.3498897473975264
Sacramento River,2020-09-21,Sep,2020,Rice,0.04367362601921193
Sacramento River,2020-10-09,Oct,2020,Rice,0.5671267755114648
Sacramento River,2020-10-20,Oct,2020,Rice,1.3914380399177029
Sacramento River,2020-10-24,Oct,2020,Rice,5.554812393907059
Sacramento River,2020-11-02,Nov,2020,Rice,6.049912207475216
Sacramento River,2020-11-03,Nov,2020,Rice,3.2650429216563897
Sacramento River,2020-11-04,Nov,2020,Rice,1.0250100943641
Sacramento River,2020-11-05,Nov,2020,Rice,5.606037241488181
Sacramento River,2020-11-08,Nov,2020,Rice,11.870089838603233
Sacramento River,2020-11-12,Nov,2020,Rice,8.329228113443632
Sacramento River,2020-11-13,Nov,2020,Rice,1.7169140969441554
Sacramento River,2020-11-15,Nov,2020,Rice,1.659340220012437
Sacramento River,2020-11-17,Nov,2020,Rice,2.6377980922855104
Sacramento River,2020-11-18,Nov,2020,Rice,0.3915482521979953
Sacramento River,2020-11-19,Nov,2020,Rice,0.721272565571495
Sacramento River,2020-11-20,Nov,2020,Rice,1.6490356772429935
Sacramento River,2020-11-23,Nov,2020,Rice,8.975931923110364
Sacramento River,2020-11-25,Nov,2020,Rice,4.382756382425151
Sacramento River,2020-11-27,Nov,2020,Rice,1.3584666206371074
Sacramento River,2020-11-28,Nov,2020,Rice,0.39979068384245886
Sacramento River,2020-12-03,Dec,2020,Rice,0.9529043794650853
Sacramento River,2020-12-04,Dec,2020,Rice,2.9263068688548066
Sacramento River,2020-12-05,Dec,2020,Rice,0.2951038401733175
Sacramento River,2020-12-07,Dec,2020,Rice,0.4896407768326455
Sacramento River,2020-12-09,Dec,2020,Rice,2.980711913059443
Sacramento River,2020-12-10,Dec,2020,Rice,4.17513883134411
Sacramento River,2020-12-11,Dec,2020,Rice,2.5781502534260174
Sacramento River,2020-12-13,Dec,2020,Rice,1.2364677627217324
Sacramento River,2020-12-14,Dec,2020,Rice,1.8340942526730322
Sacramento River,2020-12-16,Dec,2020,Rice,1.4994229304065307
Sacramento River,2020-12-19,Dec,2020,Rice,0.20607824436520242
Sacramento River,2020-12-21,Dec,2020,Rice,1.1859794766547795
Sacramento River,2020-12-22,Dec,2020,Rice,1.4219386153054514
Sacramento River,2020-12-23,Dec,2020,Rice,0.6610976903133068
Sacramento River,2020-12-24,Dec,2020,Rice,0.44842599959253104
Sacramento River,2020-12-25,Dec,2020,Rice,0.13930905395219773
Sacramento River,2020-12-30,Dec,2020,Rice,0.46408723080117453
Sacramento River,2020-10-02,Oct,2020,Pyrethroid,0.2438058959138131
Sacramento River,2020-12-07,Dec,2020,Pyrethroid,0.4469365855085276
Sacramento River,2020-12-08,Dec,2020,Pyrethroid,0.3047294901194507
Toe Drain,2017-01-01,Jan,2017,Pyrethroid,120.21904185967065
Toe Drain,2017-02-01,Feb,2017,Pyrethroid,61.04519863376006
Toe Drain,2017-03-01,Mar,2017,Pyrethroid,655.2702063019694
Toe Drain,2017-03-08,Mar,2017,Pyrethroid,80.29405215204976
Toe Drain,2017-03-10,Mar,2017,Pyrethroid,71.46532036818094
Toe Drain,2017-03-14,Mar,2017,Pyrethroid,68.05656010823137
Toe Drain,2017-03-18,Mar,2017,Pyrethroid,48.23852645454231
Toe Drain,2017-04-01,Apr,2017,Pyrethroid,618.9541125069362
Toe Drain,2017-04-04,Apr,2017,Pyrethroid,37.74136583467772
Toe Drain,2017-04-15,Apr,2017,Pyrethroid,51.12661153828049
Toe Drain,2017-04-19,Apr,2017,Pyrethroid,68.30801561568212
Toe Drain,2017-04-25,Apr,2017,Pyrethroid,36.64751035047743
Toe Drain,2017-04-26,Apr,2017,Pyrethroid,53.50410210937905
Toe Drain,2017-04-30,Apr,2017,Pyrethroid,34.27783064158976
Toe Drain,2017-05-01,May,2017,Pyrethroid,856.7833512402236
Toe Drain,2017-05-07,May,2017,Pyrethroid,39.23772239422092
Toe Drain,2017-05-08,May,2017,Pyrethroid,55.91956937383565
Toe Drain,2017-05-09,May,2017,Pyrethroid,136.44279378936255
Toe Drain,2017-05-10,May,2017,Pyrethroid,166.28476825655846
Toe Drain,2017-05-12,May,2017,Pyrethroid,215.6651551529734
Toe Drain,2017-05-13,May,2017,Pyrethroid,338.8817270649664
Toe Drain,2017-05-14,May,2017,Pyrethroid,81.19796274081125
Toe Drain,2017-05-15,May,2017,Pyrethroid,143.90939328972624
Toe Drain,2017-05-17,May,2017,Pyrethroid,125.74756413846485
Toe Drain,2017-05-18,May,2017,Pyrethroid,162.58279866324614
Toe Drain,2017-05-19,May,2017,Pyrethroid,263.0370633015241
Toe Drain,2017-05-20,May,2017,Pyrethroid,244.5500857628417
Toe Drain,2017-05-21,May,2017,Pyrethroid,73.37702131778083
Toe Drain,2017-05-22,May,2017,Pyrethroid,181.0695811557351
Toe Drain,2017-05-23,May,2017,Pyrethroid,180.615130273647
Toe Drain,2017-05-24,May,2017,Pyrethroid,152.09749411695861
Toe Drain,2017-05-25,May,2017,Pyrethroid,185.30080539476504
Toe Drain,2017-05-26,May,2017,Pyrethroid,165.2687679227875
Toe Drain,2017-05-27,May,2017,Pyrethroid,195.27799916040897
Toe Drain,2017-05-28,May,2017,Pyrethroid,70.77461246379124
Toe Drain,2017-05-29,May,2017,Pyrethroid,90.68013642339027
Toe Drain,2017-05-30,May,2017,Pyrethroid,134.55341871958726
Toe Drain,2017-06-01,Jun,2017,Pyrethroid,346.4138138437219
Toe Drain,2017-06-02,Jun,2017,Pyrethroid,211.49160581431255
Toe Drain,2017-06-03,Jun,2017,Pyrethroid,104.83869018591231
Toe Drain,2017-06-05,Jun,2017,Pyrethroid,131.91630348256376
Toe Drain,2017-06-06,Jun,2017,Pyrethroid,117.88096541813688
Toe Drain,2017-06-07,Jun,2017,Pyrethroid,90.66066938804396
Toe Drain,2017-06-09,Jun,2017,Pyrethroid,65.45548768835451
Toe Drain,2017-06-10,Jun,2017,Pyrethroid,167.2898798202855
Toe Drain,2017-06-13,Jun,2017,Pyrethroid,109.4357266184428
Toe Drain,2017-06-14,Jun,2017,Pyrethroid,41.97495991933788
Toe Drain,2017-06-15,Jun,2017,Pyrethroid,90.52887474685923
Toe Drain,2017-06-16,Jun,2017,Pyrethroid,61.814004891747146
Toe Drain,2017-06-17,Jun,2017,Pyrethroid,36.21755906513916
Toe Drain,2017-06-23,Jun,2017,Pyrethroid,196.33770041543798
Toe Drain,2017-06-24,Jun,2017,Pyrethroid,140.75629196923788
Toe Drain,2017-06-25,Jun,2017,Pyrethroid,188.56549900206747
Toe Drain,2017-06-26,Jun,2017,Pyrethroid,203.31143440039546
Toe Drain,2017-06-27,Jun,2017,Pyrethroid,173.05629832994626
Toe Drain,2017-06-28,Jun,2017,Pyrethroid,291.53326734156343
Toe Drain,2017-06-29,Jun,2017,Pyrethroid,231.66272399074407
Toe Drain,2017-06-30,Jun,2017,Pyrethroid,268.1656707111044
Toe Drain,2017-07-01,Jul,2017,Pyrethroid,648.4337664775401
Toe Drain,2017-07-04,Jul,2017,Pyrethroid,66.157505869454
Toe Drain,2017-07-05,Jul,2017,Pyrethroid,351.4047020419357
Toe Drain,2017-07-08,Jul,2017,Pyrethroid,463.6592073541103
Toe Drain,2017-07-13,Jul,2017,Pyrethroid,415.8159164847517
Toe Drain,2017-07-14,Jul,2017,Pyrethroid,391.23728801463255
Toe Drain,2017-07-15,Jul,2017,Pyrethroid,500.693034461674
Toe Drain,2017-07-17,Jul,2017,Pyrethroid,122.54722158426513
Toe Drain,2017-07-24,Jul,2017,Pyrethroid,266.0028320274334
Toe Drain,2017-07-25,Jul,2017,Pyrethroid,312.6913949154655
Toe Drain,2017-08-01,Aug,2017,Pyrethroid,659.1187037354329
Toe Drain,2017-08-02,Aug,2017,Pyrethroid,364.54176227996146
Toe Drain,2017-08-03,Aug,2017,Pyrethroid,231.19804947989036
Toe Drain,2017-08-05,Aug,2017,Pyrethroid,206.7805287926365
Toe Drain,2017-08-10,Aug,2017,Pyrethroid,222.9386851669714
Toe Drain,2017-08-11,Aug,2017,Pyrethroid,252.01378981286254
Toe Drain,2017-08-12,Aug,2017,Pyrethroid,150.68593865164559
Toe Drain,2017-08-24,Aug,2017,Pyrethroid,193.7924243633866
Toe Drain,2017-09-01,Sep,2017,Pyrethroid,346.2096861713843
Toe Drain,2017-09-02,Sep,2017,Pyrethroid,52.21279123792614
Toe Drain,2017-09-08,Sep,2017,Pyrethroid,196.13236744276404
Toe Drain,2017-10-01,Oct,2017,Pyrethroid,235.92121889131596
Toe Drain,2017-10-22,Oct,2017,Pyrethroid,1.98394202975913
Toe Drain,2017-11-01,Nov,2017,Pyrethroid,166.36601332420994
Toe Drain,2017-12-01,Dec,2017,Pyrethroid,134.32707124625935
Toe Drain,2018-01-01,Jan,2018,Pyrethroid,108.59039683062056
Toe Drain,2018-02-01,Feb,2018,Pyrethroid,123.30168491980248
Toe Drain,2018-03-01,Mar,2018,Pyrethroid,104.77546890949095
Toe Drain,2018-03-23,Mar,2018,Pyrethroid,10.940861633908344
Toe Drain,2018-03-30,Mar,2018,Pyrethroid,161.91899850950213
Toe Drain,2018-04-01,Apr,2018,Pyrethroid,178.48680272091318
Toe Drain,2018-04-09,Apr,2018,Pyrethroid,83.73678893631121
Toe Drain,2018-04-17,Apr,2018,Pyrethroid,14.330990537619417
Toe Drain,2018-04-18,Apr,2018,Pyrethroid,68.00496905604457
Toe Drain,2018-04-19,Apr,2018,Pyrethroid,14.096793284256652
Toe Drain,2018-04-22,Apr,2018,Pyrethroid,23.664691362349416
Toe Drain,2018-04-26,Apr,2018,Pyrethroid,29.652848058456563
Toe Drain,2018-05-01,May,2018,Pyrethroid,380.8627604081443
Toe Drain,2018-05-03,May,2018,Pyrethroid,201.01352323850705
Toe Drain,2018-05-04,May,2018,Pyrethroid,190.6509763463678
Toe Drain,2018-05-08,May,2018,Pyrethroid,229.49195129156442
Toe Drain,2018-05-10,May,2018,Pyrethroid,236.1005567987772
Toe Drain,2018-05-13,May,2018,Pyrethroid,53.25589936326867
Toe Drain,2018-05-14,May,2018,Pyrethroid,162.38421740651617
Toe Drain,2018-05-15,May,2018,Pyrethroid,121.33957145383687
Toe Drain,2018-05-16,May,2018,Pyrethroid,118.97817224717538
Toe Drain,2018-05-17,May,2018,Pyrethroid,151.15986787450572
Toe Drain,2018-05-18,May,2018,Pyrethroid,187.60541289117998
Toe Drain,2018-05-20,May,2018,Pyrethroid,181.74130467341882
Toe Drain,2018-05-21,May,2018,Pyrethroid,176.7577039379971
Toe Drain,2018-05-23,May,2018,Pyrethroid,112.1138678379571
Toe Drain,2018-05-26,May,2018,Pyrethroid,143.72124755495986
Toe Drain,2018-05-27,May,2018,Pyrethroid,98.87188936358233
Toe Drain,2018-05-29,May,2018,Pyrethroid,272.1797604771351
Toe Drain,2018-05-30,May,2018,Pyrethroid,120.22315523024432
Toe Drain,2018-06-01,Jun,2018,Pyrethroid,361.7873120100018
Toe Drain,2018-06-13,Jun,2018,Pyrethroid,82.56303281875083
Toe Drain,2018-06-14,Jun,2018,Pyrethroid,44.84594066823112
Toe Drain,2018-06-15,Jun,2018,Pyrethroid,130.52973269012736
Toe Drain,2018-06-20,Jun,2018,Pyrethroid,87.85094633750452
Toe Drain,2018-06-21,Jun,2018,Pyrethroid,115.57776568002492
Toe Drain,2018-06-22,Jun,2018,Pyrethroid,86.91584723055017
Toe Drain,2018-06-28,Jun,2018,Pyrethroid,292.9507682805173
Toe Drain,2018-07-01,Jul,2018,Pyrethroid,545.2450802927248
Toe Drain,2018-07-02,Jul,2018,Pyrethroid,361.4094871441881
Toe Drain,2018-07-03,Jul,2018,Pyrethroid,529.3336334609494
Toe Drain,2018-07-04,Jul,2018,Pyrethroid,473.3958051140657
Toe Drain,2018-07-05,Jul,2018,Pyrethroid,662.4526979634031
Toe Drain,2018-07-06,Jul,2018,Pyrethroid,521.2314448094558
Toe Drain,2018-07-09,Jul,2018,Pyrethroid,744.9428408694782
Toe Drain,2018-07-10,Jul,2018,Pyrethroid,1096.6243303875403
Toe Drain,2018-07-11,Jul,2018,Pyrethroid,763.9159092196671
Toe Drain,2018-07-16,Jul,2018,Pyrethroid,405.880027010554
Toe Drain,2018-07-17,Jul,2018,Pyrethroid,355.3487537724837
Toe Drain,2018-07-25,Jul,2018,Pyrethroid,488.16711236894804
Toe Drain,2018-07-26,Jul,2018,Pyrethroid,579.533772412143
Toe Drain,2018-07-27,Jul,2018,Pyrethroid,309.1666545224645
Toe Drain,2018-07-30,Jul,2018,Pyrethroid,284.91782677434395
Toe Drain,2018-08-01,Aug,2018,Pyrethroid,1007.3224023380052
Toe Drain,2018-08-10,Aug,2018,Pyrethroid,212.9801353355989
Toe Drain,2018-08-11,Aug,2018,Pyrethroid,460.13259780874085
Toe Drain,2018-08-13,Aug,2018,Pyrethroid,376.214515727363
Toe Drain,2018-08-18,Aug,2018,Pyrethroid,170.87078771282225
Toe Drain,2018-08-25,Aug,2018,Pyrethroid,73.43140424782982
Toe Drain,2018-09-01,Sep,2018,Pyrethroid,371.0229603466369
Toe Drain,2018-09-08,Sep,2018,Pyrethroid,15.521766611234138
Toe Drain,2018-10-01,Oct,2018,Pyrethroid,213.26808589078564
Toe Drain,2018-11-01,Nov,2018,Pyrethroid,151.34099157203707
Toe Drain,2018-12-01,Dec,2018,Pyrethroid,145.1503016387957
Toe Drain,2018-12-03,Dec,2018,Pyrethroid,0.036178061126721
Toe Drain,2019-01-01,Jan,2019,Pyrethroid,88.80846540893455
Toe Drain,2019-01-23,Jan,2019,Pyrethroid,154.92303332160827
Toe Drain,2019-02-01,Feb,2019,Pyrethroid,83.94259985117998
Toe Drain,2019-03-01,Mar,2019,Pyrethroid,90.51670877711979
Toe Drain,2019-03-07,Mar,2019,Pyrethroid,0.036178061126721
Toe Drain,2019-03-16,Mar,2019,Pyrethroid,89.80782300772862
Toe Drain,2019-03-18,Mar,2019,Pyrethroid,59.033859422163836
Toe Drain,2019-03-21,Mar,2019,Pyrethroid,19.070609511287184
Toe Drain,2019-03-22,Mar,2019,Pyrethroid,34.26323841183125
Toe Drain,2019-04-01,Apr,2019,Pyrethroid,178.69894368665246
Toe Drain,2019-04-03,Apr,2019,Pyrethroid,61.37729302506176
Toe Drain,2019-04-04,Apr,2019,Pyrethroid,120.27737488524959
Toe Drain,2019-04-06,Apr,2019,Pyrethroid,57.90421272164062
Toe Drain,2019-04-11,Apr,2019,Pyrethroid,44.653036936863515
Toe Drain,2019-04-13,Apr,2019,Pyrethroid,340.9117704895384
Toe Drain,2019-04-17,Apr,2019,Pyrethroid,98.5843769652671
Toe Drain,2019-04-18,Apr,2019,Pyrethroid,25.923675145559525
Toe Drain,2019-04-24,Apr,2019,Pyrethroid,35.706040518338995
Toe Drain,2019-04-25,Apr,2019,Pyrethroid,82.15009265995792
Toe Drain,2019-04-27,Apr,2019,Pyrethroid,11.708274018008838
Toe Drain,2019-05-01,May,2019,Pyrethroid,367.99599092236554
Toe Drain,2019-05-04,May,2019,Pyrethroid,100.57262716150925
Toe Drain,2019-05-07,May,2019,Pyrethroid,238.86872243643293
Toe Drain,2019-05-09,May,2019,Pyrethroid,279.55316658990637
Toe Drain,2019-05-10,May,2019,Pyrethroid,162.98037906225468
Toe Drain,2019-05-11,May,2019,Pyrethroid,263.82972113196746
Toe Drain,2019-05-12,May,2019,Pyrethroid,163.31746040266688
Toe Drain,2019-05-13,May,2019,Pyrethroid,396.34600046217236
Toe Drain,2019-05-14,May,2019,Pyrethroid,295.48449220646535
Toe Drain,2019-05-15,May,2019,Pyrethroid,175.0714360472816
Toe Drain,2019-05-17,May,2019,Pyrethroid,168.50047578696498
Toe Drain,2019-05-18,May,2019,Pyrethroid,155.1003846152408
Toe Drain,2019-05-19,May,2019,Pyrethroid,26.948092019692684
Toe Drain,2019-05-20,May,2019,Pyrethroid,86.53463087285574
Toe Drain,2019-05-21,May,2019,Pyrethroid,96.5560543657795
Toe Drain,2019-05-24,May,2019,Pyrethroid,143.56876900502442
Toe Drain,2019-05-26,May,2019,Pyrethroid,36.074120979450605
Toe Drain,2019-05-29,May,2019,Pyrethroid,133.8909488287805
Toe Drain,2019-06-01,Jun,2019,Pyrethroid,345.9865311682182
Toe Drain,2019-06-02,Jun,2019,Pyrethroid,24.939471107754798
Toe Drain,2019-06-04,Jun,2019,Pyrethroid,39.669976692165676
Toe Drain,2019-06-05,Jun,2019,Pyrethroid,69.94319440395967
Toe Drain,2019-06-06,Jun,2019,Pyrethroid,72.77515507110529
Toe Drain,2019-06-08,Jun,2019,Pyrethroid,13.59430370641826
Toe Drain,2019-06-09,Jun,2019,Pyrethroid,66.16107487695737
Toe Drain,2019-06-10,Jun,2019,Pyrethroid,125.31865112802184
Toe Drain,2019-06-23,Jun,2019,Pyrethroid,45.593159107834275
Toe Drain,2019-07-01,Jul,2019,Pyrethroid,1305.595817084015
Toe Drain,2019-07-16,Jul,2019,Pyrethroid,712.5828629963966
Toe Drain,2019-07-19,Jul,2019,Pyrethroid,404.46706618873844
Toe Drain,2019-07-25,Jul,2019,Pyrethroid,467.4837062972924
Toe Drain,2019-07-28,Jul,2019,Pyrethroid,955.3150394301505
Toe Drain,2019-08-01,Aug,2019,Pyrethroid,825.6491002363744
Toe Drain,2019-08-03,Aug,2019,Pyrethroid,485.2031989477212
Toe Drain,2019-08-05,Aug,2019,Pyrethroid,378.1205936989023
Toe Drain,2019-08-11,Aug,2019,Pyrethroid,287.31277846771115
Toe Drain,2019-08-23,Aug,2019,Pyrethroid,190.04759570536115
Toe Drain,2019-08-24,Aug,2019,Pyrethroid,279.68216056043565
Toe Drain,2019-08-27,Aug,2019,Pyrethroid,251.73875166862229
Toe Drain,2019-09-01,Sep,2019,Pyrethroid,281.7863905093359
Toe Drain,2019-09-03,Sep,2019,Pyrethroid,99.33719716927419
Toe Drain,2019-09-04,Sep,2019,Pyrethroid,141.38641850463907
Toe Drain,2019-09-05,Sep,2019,Pyrethroid,72.64305286536826
Toe Drain,2019-09-09,Sep,2019,Pyrethroid,117.7351777710622
Toe Drain,2019-09-15,Sep,2019,Pyrethroid,26.332222797439755
Toe Drain,2019-09-16,Sep,2019,Pyrethroid,23.33117844714014
Toe Drain,2019-10-01,Oct,2019,Pyrethroid,275.50942129652896
Toe Drain,2019-11-01,Nov,2019,Pyrethroid,125.15729479433803
